group,latency_ms
tampered,0.058700
tampered,0.055200
tampered,0.056200
tampered,0.054700
tampered,0.056200
tampered,0.054200
tampered,0.057900
tampered,0.055200
tampered,0.054600
tampered,0.056300
tampered,0.059200
tampered,0.059500
tampered,0.056200
tampered,0.058800
tampered,0.058100
tampered,0.058600
tampered,0.055000
tampered,0.057900
tampered,0.073000
tampered,0.056200
tampered,0.056000
tampered,0.058200
tampered,0.055500
tampered,0.060100
tampered,0.055200
tampered,0.060100
tampered,0.066500
tampered,0.064400
tampered,0.064700
tampered,0.056100
tampered,0.058800
tampered,0.059700
tampered,0.058400
tampered,0.056900
tampered,0.062000
tampered,0.059100
tampered,0.059800
tampered,0.056200
tampered,0.058700
tampered,0.059700
tampered,0.060100
tampered,0.058000
tampered,0.059100
tampered,0.058900
tampered,0.059700
tampered,0.061600
tampered,0.056900
tampered,0.054300
tampered,0.054500
tampered,0.059000
tampered,0.057500
tampered,0.054400
tampered,0.054800
tampered,0.055100
tampered,0.061900
tampered,0.064500
tampered,0.055900
tampered,0.055800
tampered,0.054900
tampered,0.060000
tampered,0.055000
tampered,0.059500
tampered,0.055400
tampered,0.058000
tampered,0.056500
tampered,0.054100
tampered,0.054000
tampered,0.054900
tampered,0.058200
tampered,0.060600
tampered,0.056500
tampered,0.056100
tampered,0.056700
tampered,0.058300
tampered,0.060100
tampered,0.055200
tampered,0.059100
tampered,0.058900
tampered,0.056900
tampered,0.059300
tampered,0.055900
tampered,0.058400
tampered,0.064300
tampered,0.062500
tampered,0.054300
tampered,0.057800
tampered,0.100700
tampered,0.088600
tampered,0.060300
tampered,0.057800
tampered,0.055700
tampered,0.055800
tampered,0.057500
tampered,0.075700
tampered,0.061200
tampered,0.066400
tampered,0.072300
tampered,0.060500
tampered,0.060800
tampered,0.067800
tampered,0.068200
tampered,0.119800
tampered,0.106900
tampered,0.073800
tampered,0.069900
tampered,0.076500
tampered,0.103800
tampered,0.063400
tampered,0.060500
tampered,0.076600
tampered,0.067200
tampered,0.061100
tampered,0.062500
tampered,0.067100
tampered,0.064700
tampered,0.064100
tampered,0.062000
tampered,0.056400
tampered,0.058900
tampered,0.057200
tampered,0.056000
tampered,0.054600
tampered,0.054400
tampered,0.054200
tampered,0.055300
tampered,0.055200
tampered,0.060700
tampered,0.054100
tampered,0.058400
tampered,0.057500
tampered,0.054700
tampered,0.061900
tampered,0.059700
tampered,0.076200
tampered,0.059800
tampered,0.060000
tampered,0.055700
tampered,0.058200
tampered,0.057600
tampered,0.062400
tampered,0.061400
tampered,0.058200
tampered,0.055800
tampered,0.056100
tampered,0.054300
tampered,0.055100
tampered,0.054100
tampered,0.053800
tampered,0.056500
tampered,0.071300
tampered,0.063200
tampered,0.054600
tampered,0.060200
tampered,0.055400
tampered,0.055000
tampered,0.062000
tampered,0.055600
tampered,0.057500
tampered,0.059200
tampered,0.074000
tampered,0.055500
tampered,0.057700
tampered,0.060300
tampered,0.055700
tampered,0.058800
tampered,0.062000
tampered,0.062900
tampered,0.055600
tampered,0.058300
tampered,0.055900
tampered,0.055600
tampered,0.060500
tampered,0.056000
tampered,0.055000
tampered,0.066700
tampered,0.055900
tampered,0.058100
tampered,0.056000
tampered,0.059200
tampered,0.058500
tampered,0.060700
tampered,0.061000
tampered,0.058900
tampered,0.055000
tampered,0.059600
tampered,0.058800
tampered,0.058000
tampered,0.059100
tampered,0.055600
tampered,0.059600
tampered,0.062200
tampered,0.060200
tampered,0.055200
tampered,0.060000
tampered,0.059500
tampered,0.109400
tampered,0.061900
tampered,0.059500
tampered,0.058600
tampered,0.055800
tampered,0.058500
tampered,0.062100
tampered,0.060000
tampered,0.063200
tampered,0.060700
tampered,0.059600
tampered,0.061100
tampered,0.066700
tampered,0.063100
tampered,0.064000
tampered,0.167500
tampered,0.184300
tampered,0.152900
tampered,0.129600
tampered,0.080700
tampered,0.119600
tampered,0.094800
tampered,0.075500
tampered,0.108200
tampered,0.096000
tampered,0.067500
tampered,0.062800
tampered,0.059600
tampered,0.058200
tampered,0.056600
tampered,0.056000
tampered,0.056700
tampered,0.055800
tampered,0.056100
tampered,0.057300
tampered,0.058300
tampered,0.058700
tampered,0.064200
tampered,0.056900
tampered,0.055500
tampered,0.060800
tampered,0.065300
tampered,0.059900
tampered,0.063900
tampered,0.058200
tampered,0.061300
tampered,0.059000
tampered,0.055600
tampered,0.061100
tampered,0.060100
tampered,0.055500
tampered,0.058200
tampered,0.059000
tampered,0.055300
tampered,0.057300
tampered,0.072000
tampered,0.068000
tampered,0.060500
tampered,0.064000
tampered,0.063700
tampered,0.060200
tampered,0.059700
tampered,0.061500
tampered,0.061300
tampered,0.059900
tampered,0.059400
tampered,0.063300
tampered,0.060500
tampered,0.064200
tampered,0.065800
tampered,0.062800
tampered,0.060000
tampered,0.063500
tampered,0.063200
tampered,0.061500
tampered,0.060000
tampered,0.062800
tampered,0.061000
tampered,0.063000
tampered,0.060400
tampered,0.062300
tampered,0.061800
tampered,0.063100
tampered,0.059900
tampered,0.059600
tampered,0.061600
tampered,0.061700
tampered,0.059000
tampered,0.061600
tampered,0.060500
tampered,0.059700
tampered,0.063600
tampered,0.059400
tampered,0.059300
tampered,0.059800
tampered,0.059200
tampered,0.066800
tampered,0.066400
tampered,0.063000
tampered,0.063900
tampered,0.063800
tampered,0.060400
tampered,0.059400
tampered,0.061700
tampered,0.062300
tampered,0.061600
tampered,0.059100
tampered,0.061400
tampered,0.059500
tampered,0.064300
tampered,0.059400
tampered,0.062000
tampered,0.062000
tampered,0.059800
tampered,0.061700
tampered,0.059800
tampered,0.216600
tampered,0.136800
tampered,0.149500
tampered,0.069600
tampered,0.070200
tampered,0.062400
tampered,0.067500
tampered,0.061900
tampered,0.060200
tampered,0.059400
tampered,0.055500
tampered,0.061300
tampered,0.056800
tampered,0.056000
tampered,0.059000
tampered,0.056200
tampered,0.057200
tampered,0.054400
tampered,0.055700
tampered,0.054500
tampered,0.054200
tampered,0.064000
tampered,0.055600
tampered,0.055500
tampered,0.054400
tampered,0.055300
tampered,0.058800
tampered,0.055600
tampered,0.055100
tampered,0.054900
tampered,0.055900
tampered,0.058700
tampered,0.061100
tampered,0.054400
tampered,0.058400
tampered,0.064100
tampered,0.056300
tampered,0.054800
tampered,0.054200
tampered,0.054900
tampered,0.055800
tampered,0.058700
tampered,0.055000
tampered,0.057900
tampered,0.058200
tampered,0.054700
tampered,0.055400
tampered,0.057700
tampered,0.058900
tampered,0.060800
tampered,0.055500
tampered,0.058000
tampered,0.059100
tampered,0.057100
tampered,0.062700
tampered,0.056200
tampered,0.054800
tampered,0.057900
tampered,0.064300
tampered,0.059000
tampered,0.059100
tampered,0.058800
tampered,0.064000
tampered,0.055700
tampered,0.058700
tampered,0.055700
tampered,0.058500
tampered,0.058800
tampered,0.056700
tampered,0.055000
tampered,0.055100
tampered,0.056600
tampered,0.054100
tampered,0.058700
tampered,0.058100
tampered,0.055800
tampered,0.059700
tampered,0.059000
tampered,0.062600
tampered,0.055000
tampered,0.059400
tampered,0.058800
tampered,0.058700
tampered,0.059100
tampered,0.114200
tampered,0.120300
tampered,0.072100
tampered,0.069900
tampered,0.064300
tampered,0.058900
tampered,0.056500
tampered,0.058200
tampered,0.059000
tampered,0.055500
tampered,0.057500
tampered,0.055700
tampered,0.054500
tampered,0.058700
tampered,0.057000
tampered,0.062000
tampered,0.059200
tampered,0.056400
tampered,0.055100
tampered,0.057500
tampered,0.059000
tampered,0.054800
tampered,0.055100
tampered,0.055400
tampered,0.056800
tampered,0.058100
tampered,0.058400
tampered,0.060000
tampered,0.055700
tampered,0.056300
tampered,0.054700
tampered,0.054600
tampered,0.055200
tampered,0.059000
tampered,0.057100
tampered,0.321600
tampered,0.133700
tampered,0.117800
tampered,0.093200
tampered,0.099500
tampered,0.065900
tampered,0.088700
tampered,0.062400
tampered,0.061800
tampered,0.063300
tampered,0.059900
tampered,0.063200
tampered,0.061600
tampered,0.067200
tampered,0.063300
tampered,0.060000
tampered,0.062600
tampered,0.065500
tampered,0.062500
tampered,0.063400
tampered,0.059500
tampered,0.059600
tampered,0.063200
tampered,0.060200
tampered,0.060100
tampered,0.059300
tampered,0.059300
tampered,0.061200
tampered,0.062000
tampered,0.061400
tampered,0.059500
tampered,0.061400
tampered,0.059100
tampered,0.061100
tampered,0.061500
tampered,0.063500
tampered,0.061500
tampered,0.062600
tampered,0.064400
tampered,0.062200
tampered,0.061900
tampered,0.062300
tampered,0.062600
tampered,0.065400
tampered,0.060300
tampered,0.064900
tampered,0.058700
tampered,0.061500
tampered,0.059700
tampered,0.062700
tampered,0.059400
tampered,0.061900
tampered,0.059400
tampered,0.062200
tampered,0.064100
tampered,0.059800
tampered,0.061400
tampered,0.059400
tampered,0.063200
tampered,0.062200
tampered,0.063200
tampered,0.059600
tampered,0.059500
tampered,0.064900
tampered,0.059700
tampered,0.058700
tampered,0.059100
tampered,0.061400
tampered,0.063900
tampered,0.063300
tampered,0.065700
tampered,0.062100
tampered,0.062000
tampered,0.061400
tampered,0.059500
tampered,0.059500
tampered,0.061200
tampered,0.064200
tampered,0.059700
tampered,0.060000
tampered,0.061800
tampered,0.063600
tampered,0.059800
tampered,0.059700
tampered,0.065000
tampered,0.061900
tampered,0.063400
tampered,0.062700
tampered,0.062100
tampered,0.187500
tampered,0.185600
tampered,0.214700
tampered,0.126200
tampered,0.145600
tampered,0.105400
tampered,0.104500
tampered,0.151100
tampered,0.144000
tampered,0.118700
tampered,0.088500
tampered,0.065600
tampered,0.064400
tampered,0.058000
tampered,0.060300
tampered,0.058900
tampered,0.060100
tampered,0.059300
tampered,0.055800
tampered,0.065000
tampered,0.056100
tampered,0.055200
tampered,0.059300
tampered,0.056000
tampered,0.056200
tampered,0.058200
tampered,0.058300
tampered,0.054900
tampered,0.058400
tampered,0.062300
tampered,0.059800
tampered,0.056500
tampered,0.062600
tampered,0.064000
tampered,0.058800
tampered,0.056000
tampered,0.058300
tampered,0.056100
tampered,0.058300
tampered,0.056600
tampered,0.059000
tampered,0.055700
tampered,0.056200
tampered,0.058100
tampered,0.054800
tampered,0.055100
tampered,0.058900
tampered,0.061300
tampered,0.056400
tampered,0.058600
tampered,0.055900
tampered,0.057200
tampered,0.058900
tampered,0.058500
tampered,0.058800
tampered,0.057900
tampered,0.057900
tampered,0.058600
tampered,0.056000
tampered,0.062300
tampered,0.061200
tampered,0.057800
tampered,0.055900
tampered,0.055000
tampered,0.057300
tampered,0.057500
tampered,0.055500
tampered,0.058100
tampered,0.055600
tampered,0.055300
tampered,0.056100
tampered,0.053900
tampered,0.058100
tampered,0.054700
tampered,0.056800
tampered,0.059200
tampered,0.055100
tampered,0.058000
tampered,0.058400
tampered,0.060100
tampered,0.058500
tampered,0.059800
tampered,0.060100
tampered,0.060800
tampered,0.059000
tampered,0.059100
tampered,0.059000
tampered,0.059500
tampered,0.057900
tampered,0.058200
tampered,0.055100
tampered,0.055500
tampered,0.060900
tampered,0.056200
tampered,0.055200
tampered,0.055200
tampered,0.055000
tampered,0.055700
tampered,0.054900
tampered,0.054600
tampered,0.055000
tampered,0.064000
tampered,0.151600
tampered,0.059600
tampered,0.055400
tampered,0.057900
tampered,0.055900
tampered,0.060400
tampered,0.058300
tampered,0.054700
tampered,0.057200
tampered,0.058700
tampered,0.058800
tampered,0.054700
tampered,0.137300
tampered,0.260700
tampered,0.119800
tampered,0.116200
tampered,0.103700
tampered,0.071900
tampered,0.063600
tampered,0.062800
tampered,0.061100
tampered,0.062300
tampered,0.059400
tampered,0.060900
tampered,0.063200
tampered,0.060500
tampered,0.061100
tampered,0.065900
tampered,0.065700
tampered,0.063900
tampered,0.059800
tampered,0.063000
tampered,0.059500
tampered,0.065000
tampered,0.062100
tampered,0.060400
tampered,0.059400
tampered,0.061100
tampered,0.059900
tampered,0.059400
tampered,0.059500
tampered,0.059500
tampered,0.061400
tampered,0.062000
tampered,0.062900
tampered,0.060700
tampered,0.062400
tampered,0.063600
tampered,0.059700
tampered,0.059300
tampered,0.062800
tampered,0.064100
tampered,0.060400
tampered,0.060600
tampered,0.059700
tampered,0.062000
tampered,0.062900
tampered,0.066900
tampered,0.064200
tampered,0.063000
tampered,0.060700
tampered,0.064800
tampered,0.062400
tampered,0.062600
tampered,0.059700
tampered,0.061700
tampered,0.062400
tampered,0.059400
tampered,0.062900
tampered,0.064000
tampered,0.062400
tampered,0.061700
tampered,0.062400
tampered,0.060200
tampered,0.060800
tampered,0.058900
tampered,0.061600
tampered,0.060000
tampered,0.062000
tampered,0.063500
tampered,0.062100
tampered,0.059500
tampered,0.059300
tampered,0.063500
tampered,0.065900
tampered,0.063600
tampered,0.065500
tampered,0.067000
tampered,0.062300
tampered,0.059600
tampered,0.062600
tampered,0.062200
tampered,0.061700
tampered,0.061800
tampered,0.061500
tampered,0.059100
tampered,0.064800
tampered,0.062100
tampered,0.063500
tampered,0.059800
tampered,0.059300
tampered,0.083400
tampered,0.060400
tampered,0.071100
tampered,0.139100
tampered,0.271500
tampered,0.260100
tampered,0.125300
tampered,0.067800
tampered,0.058400
tampered,0.062400
tampered,0.060500
tampered,0.061600
tampered,0.063200
tampered,0.062300
tampered,0.056000
tampered,0.059500
tampered,0.055700
tampered,0.059100
tampered,0.057200
tampered,0.054800
tampered,0.054200
tampered,0.054300
tampered,0.057600
tampered,0.060600
tampered,0.058800
tampered,0.055400
tampered,0.054500
tampered,0.059700
tampered,0.055400
tampered,0.054400
tampered,0.058600
tampered,0.055900
tampered,0.056800
tampered,0.058100
tampered,0.059600
tampered,0.056200
tampered,0.055400
tampered,0.057100
tampered,0.058300
tampered,0.058600
tampered,0.061800
tampered,0.059800
tampered,0.054100
tampered,0.059100
tampered,0.056100
tampered,0.054800
tampered,0.060000
tampered,0.055800
tampered,0.055800
tampered,0.058900
tampered,0.061500
tampered,0.055000
tampered,0.057800
tampered,0.058600
tampered,0.060000
tampered,0.060700
tampered,0.054600
tampered,0.059200
tampered,0.056200
tampered,0.059800
tampered,0.056600
tampered,0.058700
tampered,0.055600
tampered,0.058700
tampered,0.064000
tampered,0.060300
tampered,0.064300
tampered,0.055300
tampered,0.061300
tampered,0.055100
tampered,0.058800
tampered,0.055300
tampered,0.058700
tampered,0.057900
tampered,0.054900
tampered,0.058700
tampered,0.059000
tampered,0.055800
tampered,0.055500
tampered,0.055000
tampered,0.055000
tampered,0.054600
tampered,0.060200
tampered,0.056200
tampered,0.055400
tampered,0.058200
tampered,0.056600
tampered,0.056800
tampered,0.054800
tampered,0.059100
tampered,0.058800
tampered,0.056400
tampered,0.056400
tampered,0.062700
tampered,0.066500
tampered,0.060100
tampered,0.057500
tampered,0.058200
tampered,0.056400
tampered,0.058100
tampered,0.058300
tampered,0.057500
tampered,0.058000
tampered,0.055600
tampered,0.055200
tampered,0.059500
tampered,0.058600
tampered,0.055800
tampered,0.055400
tampered,0.054100
tampered,0.055300
tampered,0.055200
tampered,0.054000
tampered,0.058700
tampered,0.056000
tampered,0.057200
tampered,0.147300
tampered,0.154500
tampered,0.291300
tampered,0.178400
tampered,0.090300
tampered,0.116100
tampered,0.092100
tampered,0.079700
tampered,0.063600
tampered,0.085800
tampered,0.060800
tampered,0.064900
tampered,0.060400
tampered,0.064200
tampered,0.060500
tampered,0.062600
tampered,0.062200
tampered,0.064500
tampered,0.060200
tampered,0.063700
tampered,0.062900
tampered,0.060000
tampered,0.062300
tampered,0.062200
tampered,0.060300
tampered,0.062100
tampered,0.063700
tampered,0.059900
tampered,0.062600
tampered,0.062600
tampered,0.068500
tampered,0.068300
tampered,0.063500
tampered,0.059400
tampered,0.061500
tampered,0.061700
tampered,0.059500
tampered,0.059300
tampered,0.059100
tampered,0.059400
tampered,0.061000
tampered,0.059300
tampered,0.061200
tampered,0.060300
tampered,0.063900
tampered,0.060100
tampered,0.061800
tampered,0.062300
tampered,0.062700
tampered,0.063900
tampered,0.060000
tampered,0.061100
tampered,0.062600
tampered,0.061200
tampered,0.059300
tampered,0.059300
tampered,0.065500
tampered,0.069700
tampered,0.065300
tampered,0.061500
tampered,0.061800
tampered,0.061700
tampered,0.061200
tampered,0.061300
tampered,0.059500
tampered,0.062000
tampered,0.060800
tampered,0.065000
tampered,0.062100
tampered,0.060200
tampered,0.060200
tampered,0.060900
tampered,0.061600
tampered,0.062800
tampered,0.062200
tampered,0.062800
tampered,0.062100
tampered,0.063100
tampered,0.060400
tampered,0.061900
tampered,0.064400
tampered,0.062000
tampered,0.063800
tampered,0.068300
tampered,0.063200
tampered,0.061300
tampered,0.061500
tampered,0.061600
tampered,0.402300
tampered,0.185100
tampered,0.130700
tampered,0.095500
tampered,0.073700
tampered,0.062000
tampered,0.062200
tampered,0.060800
tampered,0.063600
tampered,0.062900
tampered,0.065000
tampered,0.062200
tampered,0.060400
tampered,0.060000
tampered,0.061800
tampered,0.062800
tampered,0.059900
tampered,0.061000
tampered,0.067800
tampered,0.063000
tampered,0.061800
tampered,0.066300
tampered,0.063400
tampered,0.059600
tampered,0.061500
tampered,0.062400
tampered,0.059700
tampered,0.059000
tampered,0.060900
tampered,0.058700
tampered,0.062000
tampered,0.062100
tampered,0.060000
tampered,0.061100
tampered,0.059300
tampered,0.059400
tampered,0.059500
tampered,0.058400
tampered,0.060800
tampered,0.061100
tampered,0.062100
tampered,0.059800
tampered,0.060000
tampered,0.061900
tampered,0.064900
tampered,0.063600
tampered,0.060900
tampered,0.071300
tampered,0.059800
tampered,0.062300
tampered,0.060400
tampered,0.059200
tampered,0.061000
tampered,0.062500
tampered,0.062400
tampered,0.059900
tampered,0.062000
tampered,0.059100
tampered,0.059000
tampered,0.059400
tampered,0.059300
tampered,0.061100
tampered,0.058800
tampered,0.059600
tampered,0.061600
tampered,0.059200
tampered,0.061100
tampered,0.058800
tampered,0.061800
tampered,0.061700
tampered,0.062600
tampered,0.060900
tampered,0.065300
tampered,0.064100
tampered,0.063000
tampered,0.064500
tampered,0.060200
tampered,0.059400
tampered,0.059100
tampered,0.059100
tampered,0.061000
tampered,0.059500
tampered,0.059700
tampered,0.061400
tampered,0.059300
tampered,0.062900
tampered,0.060100
tampered,0.059900
tampered,0.059900
tampered,0.059300
tampered,0.061000
tampered,0.059400
tampered,0.059200
tampered,0.059600
tampered,0.068100
tampered,0.059600
tampered,0.061800
tampered,0.060500
tampered,0.158500
tampered,0.492800
tampered,0.237500
tampered,0.167000
tampered,0.128100
tampered,0.073000
tampered,0.070300
tampered,0.061800
tampered,0.061200
tampered,0.060300
tampered,0.061800
tampered,0.062400
tampered,0.063500
tampered,0.060500
tampered,0.059800
tampered,0.062100
tampered,0.060000
tampered,0.063700
tampered,0.060300
tampered,0.061700
tampered,0.067600
tampered,0.061300
tampered,0.060200
tampered,0.063700
tampered,0.061200
tampered,0.058800
tampered,0.062900
tampered,0.063600
tampered,0.068400
tampered,0.065600
tampered,0.061700
tampered,0.062500
tampered,0.060700
tampered,0.061500
tampered,0.061900
tampered,0.062700
tampered,0.060000
tampered,0.062900
tampered,0.062300
tampered,0.062800
tampered,0.063500
tampered,0.060600
tampered,0.063600
tampered,0.061000
tampered,0.061600
tampered,0.060000
tampered,0.067000
tampered,0.063000
tampered,0.061300
tampered,0.060100
tampered,0.062700
tampered,0.064500
tampered,0.063300
tampered,0.066300
tampered,0.065300
tampered,0.064400
tampered,0.061600
tampered,0.059100
tampered,0.061700
tampered,0.060200
tampered,0.063800
tampered,0.059900
tampered,0.062100
tampered,0.062400
tampered,0.060600
tampered,0.061500
tampered,0.062800
tampered,0.062400
tampered,0.062000
tampered,0.064700
tampered,0.063900
tampered,0.059600
tampered,0.061400
tampered,0.060000
tampered,0.064700
tampered,0.060600
tampered,0.058900
tampered,0.059500
tampered,0.064000
tampered,0.063600
tampered,0.063100
tampered,0.070000
tampered,0.061800
tampered,0.062200
tampered,0.059500
tampered,0.059300
tampered,0.059400
tampered,0.059300
tampered,0.061700
tampered,0.059400
tampered,0.059900
tampered,0.151100
tampered,0.087800
tampered,0.068300
tampered,0.236800
tampered,0.256700
tampered,0.144800
tampered,0.101500
tampered,0.065900
tampered,0.065300
tampered,0.064800
tampered,0.063500
tampered,0.064100
tampered,0.060300
tampered,0.059500
tampered,0.063600
tampered,0.061500
tampered,0.059100
tampered,0.067300
tampered,0.065800
tampered,0.059300
tampered,0.060900
tampered,0.059300
tampered,0.062200
tampered,0.059100
tampered,0.058900
tampered,0.062100
tampered,0.063500
tampered,0.060500
tampered,0.063400
tampered,0.065800
tampered,0.059600
tampered,0.058700
tampered,0.059500
tampered,0.062400
tampered,0.062200
tampered,0.062300
tampered,0.063300
tampered,0.059400
tampered,0.061700
tampered,0.061800
tampered,0.063200
tampered,0.059200
tampered,0.059500
tampered,0.063800
tampered,0.062700
tampered,0.065800
tampered,0.063000
tampered,0.063800
tampered,0.059500
tampered,0.059400
tampered,0.060200
tampered,0.059700
tampered,0.061200
tampered,0.059300
tampered,0.059500
tampered,0.066500
tampered,0.062900
tampered,0.065100
tampered,0.063900
tampered,0.064200
tampered,0.061000
tampered,0.061800
tampered,0.066600
tampered,0.062200
tampered,0.060100
tampered,0.063000
tampered,0.062700
tampered,0.066600
tampered,0.060400
tampered,0.063400
tampered,0.063300
tampered,0.062200
tampered,0.062900
tampered,0.062100
tampered,0.065200
tampered,0.060600
tampered,0.060300
tampered,0.062700
tampered,0.063700
tampered,0.061200
tampered,0.059900
tampered,0.059000
tampered,0.059100
tampered,0.059500
tampered,0.062700
tampered,0.061500
tampered,0.062900
tampered,0.065700
tampered,0.062100
tampered,0.137400
tampered,0.104000
tampered,0.069200
tampered,0.062000
tampered,0.130100
tampered,0.195900
tampered,0.183300
tampered,0.094000
tampered,0.075400
tampered,0.058700
tampered,0.061400
tampered,0.056900
tampered,0.059500
tampered,0.057400
tampered,0.054600
tampered,0.068500
tampered,0.055300
tampered,0.055200
tampered,0.056600
tampered,0.057500
tampered,0.056200
tampered,0.059400
tampered,0.057700
tampered,0.059000
tampered,0.058300
tampered,0.055500
tampered,0.054300
tampered,0.059600
tampered,0.059200
tampered,0.055200
tampered,0.054200
tampered,0.055000
tampered,0.072400
tampered,0.057100
tampered,0.057900
tampered,0.060600
tampered,0.061000
tampered,0.058900
tampered,0.056500
tampered,0.058200
tampered,0.055400
tampered,0.056100
tampered,0.058900
tampered,0.063200
tampered,0.056300
tampered,0.056200
tampered,0.067200
tampered,0.056400
tampered,0.059100
tampered,0.055600
tampered,0.060000
tampered,0.055300
tampered,0.059000
tampered,0.056400
tampered,0.058500
tampered,0.062300
tampered,0.060500
tampered,0.056200
tampered,0.056100
tampered,0.060600
tampered,0.057900
tampered,0.055700
tampered,0.061000
tampered,0.058500
tampered,0.057300
tampered,0.059300
tampered,0.058700
tampered,0.056200
tampered,0.057400
tampered,0.061100
tampered,0.059400
tampered,0.058400
tampered,0.058000
tampered,0.057300
tampered,0.058300
tampered,0.062400
tampered,0.063700
tampered,0.056500
tampered,0.059000
tampered,0.059500
tampered,0.055400
tampered,0.054600
tampered,0.056500
tampered,0.066000
tampered,0.068900
tampered,0.063500
tampered,0.059400
tampered,0.061500
tampered,0.059100
tampered,0.059500
tampered,0.061500
tampered,0.068400
tampered,0.059800
tampered,0.058600
tampered,0.054800
tampered,0.055200
tampered,0.060600
tampered,0.054500
tampered,0.055200
tampered,0.054800
tampered,0.063800
tampered,0.060900
tampered,0.055400
tampered,0.058800
tampered,0.054300
tampered,0.059200
tampered,0.057900
tampered,0.057800
tampered,0.054300
tampered,0.168600
tampered,0.077400
tampered,0.068100
tampered,0.063100
tampered,0.064700
tampered,0.069200
tampered,0.062200
tampered,0.059100
tampered,0.059300
tampered,0.059100
tampered,0.067800
tampered,0.176600
tampered,0.228400
tampered,0.175500
tampered,0.075600
tampered,0.101200
tampered,0.060300
tampered,0.056100
tampered,0.054800
tampered,0.064500
tampered,0.066600
tampered,0.056300
tampered,0.056300
tampered,0.059200
tampered,0.065300
tampered,0.062300
tampered,0.060000
tampered,0.060200
tampered,0.055700
tampered,0.058300
tampered,0.058500
tampered,0.058100
tampered,0.066300
tampered,0.062700
tampered,0.055600
tampered,0.055500
tampered,0.054500
tampered,0.054900
tampered,0.061100
tampered,0.059800
tampered,0.065700
tampered,0.060500
tampered,0.057800
tampered,0.060800
tampered,0.059300
tampered,0.056300
tampered,0.056400
tampered,0.060500
tampered,0.057700
tampered,0.054400
tampered,0.061700
tampered,0.055400
tampered,0.057200
tampered,0.059400
tampered,0.056300
tampered,0.055500
tampered,0.064900
tampered,0.061800
tampered,0.055600
tampered,0.058200
tampered,0.055400
tampered,0.060100
tampered,0.054700
tampered,0.053900
tampered,0.054900
tampered,0.054100
tampered,0.066800
tampered,0.060000
tampered,0.054200
tampered,0.058600
tampered,0.054900
tampered,0.056900
tampered,0.055100
tampered,0.054400
tampered,0.054600
tampered,0.054600
tampered,0.062100
tampered,0.055300
tampered,0.055800
tampered,0.062300
tampered,0.056300
tampered,0.059100
tampered,0.055900
tampered,0.065100
tampered,0.056500
tampered,0.056300
tampered,0.054200
tampered,0.055100
tampered,0.061900
tampered,0.061700
tampered,0.061600
tampered,0.061900
tampered,0.056600
tampered,0.059300
tampered,0.061400
tampered,0.059100
tampered,0.056200
tampered,0.055000
tampered,0.073900
tampered,0.084200
tampered,0.063800
tampered,0.061200
tampered,0.060600
tampered,0.067000
tampered,0.066700
tampered,0.061400
tampered,0.057800
tampered,0.056400
tampered,0.057000
tampered,0.055500
tampered,0.055300
tampered,0.059700
tampered,0.060300
tampered,0.061100
tampered,0.055700
tampered,0.059200
tampered,0.055900
tampered,0.056900
tampered,0.055400
tampered,0.058100
tampered,0.057600
tampered,0.057000
tampered,0.060300
tampered,0.056200
tampered,0.054700
tampered,0.058700
tampered,0.058100
tampered,0.057000
tampered,0.054100
tampered,0.055300
tampered,0.055600
tampered,0.058400
tampered,0.056800
tampered,0.054700
tampered,0.054400
tampered,0.416200
tampered,0.158300
tampered,0.114000
tampered,0.125800
tampered,0.073000
tampered,0.063500
tampered,0.068400
tampered,0.065500
tampered,0.060500
tampered,0.062300
tampered,0.062500
tampered,0.072100
tampered,0.061800
tampered,0.064400
tampered,0.060000
tampered,0.060700
tampered,0.062600
tampered,0.059700
tampered,0.063600
tampered,0.061100
tampered,0.063600
tampered,0.062300
tampered,0.063400
tampered,0.059900
tampered,0.063600
tampered,0.060300
tampered,0.059700
tampered,0.059500
tampered,0.059600
tampered,0.061000
tampered,0.059700
tampered,0.059400
tampered,0.061500
tampered,0.062000
tampered,0.065800
tampered,0.064900
tampered,0.059300
tampered,0.064000
tampered,0.062400
tampered,0.063400
tampered,0.059200
tampered,0.059000
tampered,0.061900
tampered,0.061900
tampered,0.059400
tampered,0.059800
tampered,0.062400
tampered,0.064200
tampered,0.061800
tampered,0.061600
tampered,0.062900
tampered,0.062400
tampered,0.063100
tampered,0.061300
tampered,0.062300
tampered,0.059800
tampered,0.059300
tampered,0.061400
tampered,0.060100
tampered,0.062200
tampered,0.062700
tampered,0.066000
tampered,0.063900
tampered,0.062700
tampered,0.063900
tampered,0.059300
tampered,0.060800
tampered,0.059600
tampered,0.059300
tampered,0.058800
tampered,0.059300
tampered,0.061700
tampered,0.059000
tampered,0.062300
tampered,0.058800
tampered,0.058600
tampered,0.060800
tampered,0.059500
tampered,0.059000
tampered,0.061400
tampered,0.060200
tampered,0.061500
tampered,0.062300
tampered,0.063100
tampered,0.060500
tampered,0.061300
tampered,0.059600
tampered,0.059300
tampered,0.059800
tampered,0.062500
tampered,0.066800
tampered,0.059300
tampered,0.063200
tampered,0.058800
tampered,0.062900
tampered,0.062300
tampered,0.059500
tampered,0.061800
tampered,0.059800
tampered,0.063600
tampered,0.063700
tampered,0.060000
tampered,0.243100
tampered,0.238900
tampered,0.210100
tampered,0.168100
